,x,y,z,RMSD,Energy
1876,60.38456572296402,20.96981674584267,-6.080799496228413,25.175080271305326,-5.5
1877,60.59231598739703,21.485277916285998,-5.720913892790656,24.979767826516458,-5.3
1878,58.016322006439104,11.793330426290273,13.460758221503792,13.897021273845494,-8.0
1879,58.1569302744201,11.320529939320727,13.95608850801845,14.222559499410988,-7.3
1880,58.4191759507005,10.600278456558573,13.586396738593171,14.419002552848363,-6.9
1881,58.3974427280289,10.8386419303664,13.381418903167006,14.581960316317785,-6.9
1882,58.84461364572096,10.59308855147201,14.123357397189787,14.642107638425491,-6.9
1883,59.90343212934387,8.974967280194702,14.13636349082714,16.16658636258897,-6.7
1884,58.46620889718854,10.084464596032184,15.86224311396891,14.591229764746322,-6.7
1885,56.04118414386896,11.536320644532152,14.140165872371833,14.504708073095241,-6.5
1886,59.299170420873075,9.385276156778993,16.050624649610423,15.131929181763468,-6.5
1887,57.945471588796096,8.919180892094314,32.51126207492914,20.56106022488696,-6.4
1888,58.33372903302436,6.290076923299764,24.47114056465727,18.935466097599324,-6.0
1889,60.4329996288342,10.816904590832243,32.83049993391438,20.064547444257425,-5.8
1890,60.06210180408311,6.417471820186279,21.90658422585133,17.859973434897324,-5.8
1891,59.664018411272735,6.503023125983816,22.51571278646306,18.344079305635063,-5.7
1892,57.592490301346814,6.92324575558315,22.55508337868799,17.96989377370092,-5.6
1893,57.11592937529355,7.747078516596907,33.011067189702665,21.910976785946485,-5.6
1894,58.77654080343458,6.350084605526788,22.865385341811127,18.54866295271261,-5.6
1895,54.14786426810267,9.892694174941855,18.478274572896787,15.861404091753817,-5.5
1896,62.22193313330214,13.374400183011906,34.69622073502419,20.058171655035192,-7.5
1897,62.886475604629105,13.1459734002663,34.6225954394042,19.48588268831713,-7.0
1898,61.597223921618486,12.214573889698212,34.46592111223728,20.26563558858996,-6.9
1899,63.72059449682409,13.31769123204961,35.50142758084264,20.951715787223048,-6.8
1900,62.034782350540596,13.098758723030281,34.56835728384843,20.21222877251247,-6.8
1901,62.54328176590918,12.236090074881346,35.108263236587604,21.10873422250113,-6.8
1902,62.26090313731072,13.407092646607783,34.83362086987507,19.517225162599807,-6.7
1903,60.37734772406555,9.55005451792079,32.691845201405435,20.70030440309882,-6.5
1904,57.92748990845422,8.922158857881154,32.513176220836776,20.56538060500149,-6.5
1905,57.34083283560903,17.458808265518627,42.38970194407599,25.11478962019524,-6.1
1906,59.95197348717342,17.430462216949863,41.751395952808004,24.436244419577516,-6.0
1907,60.118358737369974,17.652817702545182,41.82073479894945,24.45967157335091,-6.0
1908,60.26454444810181,17.466858637245714,41.08158103454957,23.93485160159712,-5.8
1909,58.97648437391932,17.816330291222133,42.21514635230914,24.97846915321464,-5.7
1910,60.2027133672923,16.93609454878731,41.862945949567084,24.663357789006984,-5.4
1911,59.065684157086054,17.46267505537613,42.62384536761531,25.328719224852815,-5.3
1912,61.337918467726155,15.92831286598307,40.11501175092856,23.549543942606658,-5.3
1913,58.729312870690556,17.386637866372343,42.4828849404089,25.002963484355206,-5.2
1914,58.52841868119175,11.92569245888841,11.885152571599699,14.42066481361614,-6.9
1915,57.983718217071534,10.685900946165026,12.934941063938654,14.786759419928936,-6.5
1916,57.40195764291966,10.151602637124045,13.113457087619393,15.053166355731719,-6.3
1917,56.543764218819106,9.56806443945453,13.298045582420722,16.57784527615094,-6.1
1918,56.419715633033256,9.995954495071462,13.168497236534739,15.262983500395109,-6.0
1919,55.52717627841276,11.434526730999659,12.36303591871143,14.737907666319273,-5.9
1920,60.68749456558935,4.491314594348358,1.7587925346062332,25.94116319949545,-5.8
1921,57.434515635495636,9.04992159674446,13.480343406954528,15.831402175964794,-5.8
1922,60.54166710301284,4.618173646213439,1.7914847621044419,25.933799094544373,-5.6
1923,60.163234419273984,22.30089494884974,-3.0185502140268814,21.800774481655463,-7.6
1924,60.48297265793468,22.896697523038537,-3.426789832519123,22.195299321081052,-7.3
1925,60.118794839093304,21.755520099986644,-3.3513034724100694,22.046827034421852,-7.3
1926,60.36310197789735,21.957151170946666,-3.2645109472187746,22.911667469612404,-7.3
1927,60.72469963958895,22.74406072960697,-2.9506705908851094,21.589904281973133,-7.0
1928,59.51559311789784,22.17015827705192,-4.104757527333194,22.91217073231314,-6.6
1929,59.78862840291153,23.303496346823138,-3.5090937195485616,22.876280183797782,-6.3
